,Date Local,County Code,State Code,Site Num,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
11699,2002-06-22,13,6.0,1003.6,6.156521800000002,9.8,14.8,9.0,0.029408399999999994,0.03680000000000001,10.8,31.4,0.8882664,2.2,10.6,3.825,0.27541669999999996,0.35,10.0,3.8625
11713,2002-06-23,13,6.0,1003.6,5.678260799999999,9.4,12.4,8.8,0.0232582,0.031200000000000016,6.2,26.4,0.8231508,2.05,11.9,4.575,0.2599456,0.32000000000000006,4.1,4.3
11727,2002-06-24,13,6.0,1003.6,10.121739,18.0,19.4,17.0,0.021225199999999993,0.03620000000000001,10.8,30.6,1.9419368,5.32,14.1,9.9,0.3095652,0.41,9.9,5.2875
11741,2002-06-25,13,6.0,1003.6,13.2233202,20.6,5.4,19.4,0.025891800000000003,0.043600000000000014,12.0,38.4,3.1624694000000004,6.319999999999999,9.4,11.6875,0.3611445000000001,0.47999999999999987,5.8,5.6625
11755,2002-06-26,13,6.0,1003.6,8.061265000000002,12.6,10.2,11.8,0.02157479999999999,0.029800000000000014,10.2,25.2,1.5584479999999998,3.0599999999999996,5.0,7.5875,0.289893,0.3400000000000001,4.6,5.0625
11769,2002-06-27,13,6.0,1003.6,7.1043477999999975,12.0,9.4,11.0,0.0169666,0.02140000000000001,6.8,18.0,1.0875832,2.9899999999999993,14.4,7.85,0.28382250000000003,0.38,8.9,4.85
11783,2002-06-28,13,6.0,1003.6,7.612253,13.4,15.6,12.4,0.0185168,0.027400000000000015,10.0,23.2,1.1474703000000002,2.1599999999999997,8.7,6.825,0.2770290999999999,0.36000000000000004,10.2,4.3375
11797,2002-06-29,13,6.0,1003.6,6.704347799999998,11.2,13.2,10.6,0.0128502,0.02040000000000001,8.6,17.2,1.3476397,3.01,10.1,6.625,0.27878620000000004,0.3400000000000001,7.7,4.3625
11811,2002-06-30,13,6.0,1003.6,8.9826086,19.8,21.0,18.8,0.023099800000000004,0.04440000000000001,9.6,37.6,2.7718915999999996,7.3199999999999985,16.3,12.6625,0.30012679999999997,0.39,10.7,5.025
11825,2002-07-01,13,6.0,1003.6,11.930434799999999,22.0,4.8,20.8,0.043475200000000006,0.06759999999999998,11.2,83.0,2.3776398,7.51,11.8,13.7375,0.39936589999999994,0.5899999999999999,4.9,5.9625
11839,2002-07-02,13,6.0,1003.6,8.756521800000002,15.6,5.6,14.8,0.035825,0.04600000000000001,10.2,39.0,2.4282778,5.389999999999999,14.0,13.5625,0.3164674,0.38999999999999996,2.2,4.8875
11853,2002-07-03,13,6.0,1003.6,8.869565200000004,15.0,14.8,14.0,0.028316599999999997,0.03640000000000001,7.8,30.8,1.4583060999999997,3.6599999999999993,14.0,7.6375,0.2745109,0.35000000000000003,9.3,4.8125
11867,2002-07-04,13,6.0,1003.6,6.452173999999999,11.2,17.6,10.4,0.030191599999999985,0.04300000000000002,9.8,36.6,1.6853247,3.6199999999999997,11.2,7.8125,0.24478270000000002,0.32999999999999996,9.1,3.6875
11881,2002-07-05,13,6.0,1003.6,7.64664,11.2,11.0,10.2,0.025958200000000008,0.03700000000000001,9.6,31.2,1.2247525,2.39,4.2,4.371428571428571,0.27423089999999994,0.33999999999999997,6.8,3.342857142857143
11895,2002-07-06,13,6.0,1003.6,6.9652173999999984,10.6,4.8,10.0,0.024808199999999996,0.03560000000000001,8.8,30.0,1.3232412,2.8600000000000003,11.4,4.477777777777778,0.26163039999999993,0.32999999999999996,3.4,3.6555555555555563
11908,2002-07-07,13,6.0,1003.6,5.408695799999999,11.6,17.2,10.8,0.019,0.023200000000000005,9.4,19.4,1.3778090000000003,3.05,11.8,5.6,0.24219200000000005,0.31,11.9,3.525
11921,2002-07-08,13,6.0,1003.6,11.652174000000004,25.0,18.8,23.6,0.0288584,0.05120000000000001,10.6,44.6,2.3148787000000004,6.68,17.2,13.1,0.2907608,0.41000000000000003,8.6,5.311111111111112
11934,2002-07-09,13,6.0,1003.6,20.029813599999997,34.6,5.6,32.4,0.034358599999999996,0.06560000000000002,10.2,80.6,3.7776624000000014,11.62,14.1,21.11111111111111,0.43996040000000003,0.7100000000000002,6.5,7.322222222222223
11947,2002-07-10,13,6.0,1003.6,18.178882199999997,33.8,7.6,31.8,0.04102879999999999,0.07360000000000001,10.4,102.2,4.8107576,18.69,13.1,28.81111111111111,0.4187614,0.65,5.3,5.988888888888888
11959,2002-07-11,13,6.0,1003.6,12.3652174,21.4,9.0,20.2,0.03608340000000001,0.0534,10.2,50.2,3.6595652999999997,8.049999999999999,8.5,10.985714285714288,0.342011,0.43999999999999995,6.0,4.328571428571428
11971,2002-07-12,13,6.0,1003.6,12.294466400000001,24.4,7.8,23.0,0.032233200000000004,0.045600000000000016,10.8,38.6,3.2556305,7.380000000000001,7.6,11.0375,0.3248189,0.45,7.4,4.6125
11983,2002-07-13,13,6.0,1003.6,7.321738999999999,11.4,8.6,10.6,0.029900000000000003,0.04100000000000001,10.0,34.8,2.1482099999999997,4.62,7.5,7.171428571428569,0.2690578,0.33,5.0,3.171428571428572
11995,2002-07-14,13,6.0,1003.6,5.478260999999999,11.6,19.0,10.8,0.03039159999999999,0.03960000000000001,10.2,33.4,1.3525183000000003,3.289999999999999,9.7,5.514285714285715,0.24759070000000002,0.28,3.5,2.828571428571428
12007,2002-07-15,13,6.0,1003.6,6.9043475999999995,10.8,14.0,10.0,0.025866599999999997,0.030000000000000016,9.8,25.4,1.2909711999999995,2.79,10.7,7.671428571428571,0.25778980000000007,0.29,2.6,3.071428571428572
12019,2002-07-16,13,6.0,1003.6,8.747826199999999,15.0,15.2,14.0,0.0246498,0.03600000000000001,11.2,30.6,1.7213550999999998,4.1899999999999995,14.9,7.071428571428571,0.26947469999999996,0.31999999999999995,5.8,3.171428571428572
12031,2002-07-17,13,6.0,1003.6,8.791304399999998,14.2,9.4,13.2,0.019991600000000005,0.03280000000000001,10.8,27.8,1.5850423,3.9200000000000004,13.0,9.571428571428571,0.2935505000000001,0.38,8.3,4.142857142857143
12042,2002-07-18,13,6.0,1003.6,7.756521799999997,12.4,16.4,11.4,0.0151084,0.02400000000000001,9.8,20.4,1.5541108000000003,3.7199999999999998,12.7,11.07142857142857,0.2728078,0.32999999999999996,6.1,3.3857142857142852
12055,2002-07-19,13,6.0,1003.6,10.849012200000002,18.2,17.2,17.2,0.02285840000000001,0.046600000000000016,10.8,42.4,1.7603462999999997,4.09,12.2,12.125,0.33465749999999994,0.43000000000000005,8.3,4.6375
12068,2002-07-20,13,6.0,1003.6,9.043478200000001,15.6,6.8,14.8,0.022575200000000004,0.03500000000000001,10.0,29.4,2.4746642000000003,5.379999999999998,12.9,8.3125,0.31853270000000006,0.41,5.3,4.675
12081,2002-07-21,13,6.0,1003.6,4.347826199999998,9.2,16.6,8.6,0.02505,0.031200000000000016,11.0,26.4,1.3838564999999998,4.01,11.0,7.4,0.24719189999999996,0.28,4.4,2.8375
12094,2002-07-22,13,6.0,1003.6,6.9565218,11.8,13.8,10.8,0.027041800000000005,0.034000000000000016,10.2,28.8,1.2463015999999998,2.65,6.6,6.2625,0.2828804000000001,0.32000000000000006,4.5,3.8
12107,2002-07-23,13,6.0,1003.6,7.489130399999998,13.6,8.4,12.6,0.028050799999999997,0.03780000000000001,10.6,32.0,1.2663637,2.62,10.2,6.3875,0.2625745,0.31,2.7,3.1875
12120,2002-07-24,13,6.0,1003.6,9.961125199999998,17.6,12.2,16.6,0.0272084,0.0362,10.4,30.8,2.4420736,5.26,14.0,8.285714285714286,0.2829530999999999,0.35,4.9,3.5142857142857147
12133,2002-07-25,13,6.0,1003.6,9.304347599999996,14.4,10.2,13.6,0.027983199999999996,0.03820000000000001,9.2,32.4,1.4179673,3.4799999999999995,11.3,7.2714285714285705,0.31052549999999995,0.38000000000000006,7.9,3.957142857142857
12145,2002-07-26,13,6.0,1003.6,10.3413044,17.2,14.8,16.2,0.02652779999999999,0.04320000000000001,13.8,36.6,2.0743097999999995,5.54,14.4,11.01428571428571,0.32700370000000006,0.41999999999999993,11.0,4.3
12157,2002-07-27,13,6.0,1003.6,7.582608800000001,12.6,3.6,11.8,0.027983200000000003,0.039800000000000016,13.2,33.8,2.0462676,4.18,15.3,9.6625,0.3198913,0.4,6.9,4.425
12169,2002-07-28,13,6.0,1003.6,4.6869566,7.4,16.2,7.2,0.03649180000000002,0.045600000000000016,7.6,38.8,1.7364652,3.29,8.7,7.1375,0.27996370000000004,0.30000000000000016,2.6,3.5125
12181,2002-07-29,13,6.0,1003.6,8.777722599999999,14.8,15.8,13.8,0.02818,0.03500000000000002,9.6,29.8,1.4555414,2.98,11.9,8.725,0.32528819999999997,0.39999999999999997,11.7,5.1125
12194,2002-07-30,13,6.0,1003.6,10.234900999999997,19.0,9.2,17.8,0.03269179999999999,0.04580000000000002,12.2,38.8,1.6079007,4.090000000000001,10.1,8.05,0.38531079999999995,0.4800000000000001,9.7,5.325
12207,2002-07-31,13,6.0,1003.6,7.984584799999999,13.0,8.0,12.2,0.030483399999999994,0.04200000000000001,11.4,35.4,1.1474261,2.55,8.6,4.9375,0.35689889999999996,0.4200000000000001,2.9,5.0625
12221,2002-08-01,13,6.0,1003.6,7.248861199999998,12.6,7.4,11.6,0.02020019999999999,0.026600000000000013,6.2,22.6,1.7848045000000003,4.2299999999999995,10.2,7.7125,0.3491584,0.4000000000000001,3.6,4.575
12235,2002-08-02,13,6.0,1003.6,6.737059800000002,10.6,7.8,9.8,0.021183400000000005,0.026600000000000013,10.8,22.6,1.0156515,2.5100000000000002,10.1,8.125,0.3468401,0.39000000000000007,3.9,4.825
12249,2002-08-03,13,6.0,1003.6,5.747825999999999,8.2,6.8,8.0,0.026875000000000003,0.03160000000000002,12.8,26.6,1.2287126,2.75,17.3,6.45,0.36000010000000005,0.4200000000000001,5.9,4.7375
12263,2002-08-04,13,6.0,1003.6,6.226086799999998,14.6,18.0,13.6,0.0222416,0.030400000000000017,9.2,25.6,1.1004120999999998,2.32,16.5,6.675,0.37590579999999996,0.5000000000000001,14.9,5.65
12277,2002-08-05,13,6.0,1003.6,9.459231800000001,18.2,6.0,17.2,0.028957199999999995,0.04260000000000001,9.6,36.0,1.5344221000000002,2.5200000000000005,10.2,5.8625,0.42180720000000005,0.58,4.4,6.0375
12291,2002-08-06,13,6.0,1003.6,10.652964199999996,19.4,17.4,18.4,0.02524160000000001,0.03960000000000001,10.4,33.4,1.1869960999999998,3.55,14.0,6.575,0.371212,0.4900000000000001,12.0,5.0375
12305,2002-08-07,13,6.0,1003.6,14.9391304,25.4,12.4,24.0,0.030375000000000003,0.05620000000000001,10.8,54.4,2.0637662000000003,6.29,10.0,9.3875,0.45280799999999993,0.5900000000000001,9.1,6.2875
12319,2002-08-08,13,6.0,1003.6,19.252173799999998,34.6,9.8,32.8,0.03274160000000001,0.060399999999999995,10.8,65.8,2.4957708,6.51,14.3,11.05,0.5306159000000001,0.9200000000000003,8.5,7.8875
12333,2002-08-09,13,6.0,1003.6,21.3693364,39.6,10.2,37.2,0.0388134,0.06980000000000001,10.8,89.4,4.215699900000001,16.680000000000003,15.3,27.4875,0.5576484999999999,0.8499999999999999,7.5,7.825
12347,2002-08-10,13,6.0,1003.6,15.401739199999998,29.8,3.4,28.2,0.04411060000000001,0.07060000000000001,10.0,87.8,3.5979386000000004,11.260000000000002,6.8,17.325,0.49458330000000006,0.6999999999999998,5.4,6.7625
12361,2002-08-11,13,6.0,1003.6,10.982608599999997,18.2,19.6,17.2,0.039575,0.057800000000000004,12.8,53.2,2.9329757000000005,6.69,11.4,11.6125,0.3914311,0.48000000000000015,3.2,5.3625
12375,2002-08-12,13,6.0,1003.6,14.7895654,25.2,15.4,23.8,0.04022520000000001,0.0638,9.2,71.6,3.301006500000001,7.45,13.2,15.4625,0.5032900000000001,0.63,12.1,6.425
12389,2002-08-13,13,6.0,1003.6,13.680469399999996,20.4,11.2,19.2,0.0379568,0.05200000000000001,11.2,45.6,3.6761635,5.970000000000001,13.4,10.85,0.4920762000000001,0.56,5.2,6.2
12403,2002-08-14,13,6.0,1003.6,11.878260800000001,19.2,8.0,18.0,0.03281679999999999,0.04280000000000002,8.0,36.2,2.3177977,4.610000000000001,10.8,9.55,0.4574094000000001,0.58,5.0,6.3875
12416,2002-08-15,13,6.0,1003.6,10.6112648,18.4,9.2,17.2,0.029802599999999995,0.04180000000000001,8.6,35.4,2.2463598,4.75,13.7,8.2125,0.4018675,0.5000000000000002,6.8,5.65
12429,2002-08-16,13,6.0,1003.6,10.826087000000003,17.2,12.8,16.2,0.025816600000000002,0.03440000000000002,10.2,29.2,1.6083456000000003,3.12,9.5,6.675,0.41074289999999997,0.4899999999999999,10.3,5.2625
12442,2002-08-17,13,6.0,1003.6,7.556521599999996,10.8,8.4,9.8,0.031383400000000006,0.03760000000000001,15.4,31.6,1.4214344000000003,2.3200000000000003,10.1,7.0125,0.3671557999999999,0.43,4.0,5.0
12455,2002-08-18,13,6.0,1003.6,6.9739130000000005,11.8,13.8,11.0,0.0356422,0.04500000000000002,9.8,38.2,1.7248504999999998,4.619999999999999,11.4,10.3,0.42913040000000013,0.5299999999999999,14.0,5.8125
12468,2002-08-19,13,6.0,1003.75,6.800889249999999,12.25,7.5,11.75,0.02871874999999999,0.03475,10.25,29.5,1.1842016250000003,1.6625,5.5,5.125,0.44866775000000003,0.575,4.375,6.44642857142857
12482,2002-08-20,13,6.0,1003.75,10.304347750000003,19.5,6.5,18.5,0.018281250000000002,0.02850000000000001,8.75,24.25,1.7114695,3.95,14.75,6.19642857142857,0.40026312499999994,0.55,6.125,6.07142857142857
12496,2002-08-21,13,6.0,1003.75,10.054347499999997,17.5,14.75,16.5,0.026312749999999996,0.03975000000000001,11.0,33.75,2.65767925,5.524999999999999,12.375,9.392857142857142,0.42099175,0.5625000000000001,15.375,6.05357142857143
12510,2002-08-22,13,6.0,1003.75,8.29456525,15.5,9.25,14.5,0.029449000000000006,0.035750000000000004,12.5,30.25,1.2970796250000003,1.5,4.0,4.07142857142857,0.43480275000000007,0.5250000000000001,2.25,6.0
12524,2002-08-23,13,6.0,1003.75,9.065217499999997,15.5,14.25,14.5,0.029520750000000005,0.0365,7.25,31.0,1.498404875,2.7875,8.875,6.17857142857143,0.42040300000000014,0.5125000000000001,13.5,5.80357142857143
12538,2002-08-24,13,6.0,1003.75,9.793478249999998,15.75,14.0,14.75,0.028395749999999997,0.04350000000000001,9.25,36.75,1.749315375,4.574999999999999,13.25,11.73214285714286,0.48351437500000016,0.5875,13.75,7.25
12551,2002-08-25,13,6.0,1003.75,9.695652249999997,18.0,21.0,17.0,0.022916500000000003,0.04100000000000001,11.0,35.0,2.2652949999999996,4.65,15.0,8.357142857142856,0.43188425,0.55,7.0,7.910714285714285
12565,2002-08-26,13,6.0,1003.75,14.717391250000002,24.0,11.75,22.5,0.027802,0.05475000000000001,10.75,48.25,3.2750481249999996,7.987499999999999,9.75,12.73214285714286,0.5026946250000001,0.6125,6.875,7.732142857142856
12578,2002-08-27,13,6.0,1003.75,15.866132749999998,27.25,11.0,25.75,0.03177075000000001,0.05849999999999998,10.75,57.5,2.7295996250000005,7.599999999999999,12.25,12.07142857142857,0.5306468750000001,0.825,7.75,8.642857142857144
12591,2002-08-28,13,6.0,1003.75,14.4163045,33.25,4.5,31.0,0.03092749999999999,0.04225,10.75,35.75,2.07400625,5.4,6.875,10.410714285714288,0.5214290000000001,0.8749999999999999,6.5,7.75
12605,2002-08-29,13,6.0,1003.75,7.8575515000000005,13.5,6.5,12.5,0.03322400000000001,0.043250000000000004,9.75,36.5,1.1966146249999998,2.7375000000000003,15.75,4.660714285714285,0.40375912499999994,0.45000000000000007,6.25,4.803571428571428
12619,2002-08-30,13,6.0,1003.75,12.80815225,20.25,20.75,19.25,0.029830000000000002,0.045750000000000006,11.25,38.75,2.3900485000000002,6.9,17.75,10.32142857142857,0.47124099999999997,0.5875,13.625,7.464285714285714
12633,2002-08-31,13,6.0,1003.75,14.043477999999995,30.75,20.0,29.0,0.036552,0.06325000000000003,10.75,72.5,4.060869625,10.525000000000002,14.75,15.892857142857139,0.51653075,0.6625000000000001,11.75,8.232142857142856
12647,2002-09-01,13,6.0,1003.75,13.663043249999994,28.0,10.25,26.5,0.04702099999999999,0.0775,10.25,103.5,3.249195375,9.1125,14.125,13.5625,0.5327672499999999,0.7124999999999999,8.0,7.0
12661,2002-09-02,13,6.0,1003.75,12.847825999999998,27.5,7.75,25.75,0.045541500000000006,0.07099999999999998,11.0,86.5,2.7666785,8.45,13.25,10.875,0.4961729999999999,0.7375,7.125,6.75
12675,2002-09-03,13,6.0,1003.75,13.576087000000003,22.0,10.25,20.75,0.02910425000000001,0.047250000000000014,10.75,40.0,2.7479321250000006,5.9125,11.5,11.5,0.46764049999999996,0.6500000000000001,9.375,6.625
12688,2002-09-04,13,6.0,1003.75,11.612153999999997,22.75,6.25,21.5,0.0328855,0.04275,10.0,36.25,1.5834203750000002,3.1125,16.75,9.0625,0.432880375,0.5499999999999999,6.375,6.1875
12701,2002-09-05,13,6.0,1003.75,7.499999999999998,16.0,6.5,15.0,0.03119775,0.0405,9.25,34.25,1.5090838749999997,3.8125,13.625,7.25,0.3729167500000001,0.46250000000000013,5.375,5.875
12714,2002-09-06,13,6.0,1003.75,7.141304500000002,13.75,9.75,12.75,0.024625,0.031500000000000014,9.0,26.5,1.3933725000000001,2.5,7.75,4.8125,0.363813375,0.4124999999999999,1.25,4.8125
12728,2002-09-07,13,6.0,1003.75,7.2934785,16.5,17.25,15.5,0.02504175,0.0385,10.5,32.75,1.931867625,4.449999999999999,15.25,10.875,0.38254087499999995,0.4750000000000001,11.625,5.0625
12742,2002-09-08,13,6.0,1003.75,8.369565249999999,16.5,10.5,15.5,0.02976050000000001,0.04825000000000001,10.5,40.75,2.6990966249999997,7.474999999999999,13.5,11.6875,0.40625000000000006,0.5125000000000002,4.0,5.375
12756,2002-09-09,13,6.0,1003.75,14.869565500000004,28.25,8.5,26.75,0.030114500000000006,0.05550000000000001,10.75,47.5,2.688495,6.8999999999999995,18.5,12.75,0.4883605,0.8749999999999999,6.5,8.0625
12770,2002-09-10,13,6.0,1003.75,19.173913,34.5,8.25,32.75,0.031666999999999994,0.06024999999999997,10.25,62.0,4.62934075,15.549999999999997,14.125,24.8125,0.5929798749999998,1.2125000000000001,7.0,10.125
12783,2002-09-11,13,6.0,1003.75,19.759834499999997,31.25,12.0,29.5,0.027979249999999997,0.05399999999999998,11.0,46.25,6.538502125,20.025000000000002,9.5,25.5625,0.5605524999999999,0.825,6.875,7.5
12796,2002-09-12,13,6.0,1335.0,16.160737666666666,22.666666666666668,6.333333333333333,21.666666666666668,0.021430666666666664,0.03600000000000001,11.666666666666666,30.666666666666668,6.553246833333334,12.799999999999999,8.333333333333334,16.9047619047619,0.405723,0.5499999999999999,9.0,6.5
12810,2002-09-13,13,6.0,1252.25,14.330434750000002,20.0,13.0,18.75,0.021520750000000005,0.031250000000000014,13.25,26.25,3.570454499999999,8.637500000000001,14.25,16.5,0.4156883750000001,0.5249999999999999,11.25,6.6875
12824,2002-09-14,13,6.0,1252.25,12.344861749999998,19.5,10.25,18.5,0.021687499999999995,0.036750000000000005,7.5,31.0,3.835552,9.237499999999999,12.75,14.9375,0.379687375,0.475,4.375,6.3125
12837,2002-09-15,13,6.0,1252.25,5.20652175,10.75,4.75,9.75,0.019968749999999997,0.024500000000000004,5.25,20.75,1.341883125,3.1125,10.25,4.5,0.245516375,0.35,0.875,4.375
12850,2002-09-16,13,6.0,1252.25,9.895780000000002,18.25,19.25,17.25,0.0166445,0.02700000000000001,10.25,22.75,2.034516875,5.0249999999999995,13.75,7.3125,0.30560837499999993,0.4125000000000001,8.75,4.5
12864,2002-09-17,13,6.0,1252.25,9.198292,15.75,7.0,14.75,0.018543750000000005,0.031250000000000014,9.25,26.5,1.7982738749999998,4.7375,12.125,6.5625,0.3299098750000001,0.5375,7.0,5.625
12878,2002-09-18,13,6.0,1252.25,11.999999999999996,25.5,15.0,24.0,0.020854500000000005,0.035,10.0,29.75,2.278733875,7.7749999999999995,11.125,11.9375,0.408673,0.725,7.25,5.875
12891,2002-09-19,13,6.0,1252.25,16.634387249999996,31.5,10.0,29.5,0.035589249999999996,0.06200000000000003,9.75,78.25,2.1906385,6.762499999999999,16.75,10.6875,0.508660375,1.025,10.625,8.4375
12905,2002-09-20,13,6.0,1252.25,20.320652249999995,37.75,10.5,35.5,0.039422,0.065,10.0,78.75,3.946794875,11.524999999999999,16.375,17.5,0.5393311249999999,0.9249999999999999,7.375,8.875
12919,2002-09-21,13,6.0,1252.25,14.706521749999999,27.0,9.0,25.75,0.034187499999999996,0.05450000000000002,13.0,47.5,4.0936688750000005,10.075,11.875,14.9375,0.44370475,0.6375000000000001,8.5,7.4375
12933,2002-09-22,13,6.0,1252.25,14.44565225,26.0,19.5,24.75,0.03507475,0.060750000000000026,7.5,67.25,4.996428624999999,12.65,15.5,19.0625,0.4329029999999999,0.575,6.25,7.9375
12947,2002-09-23,13,6.0,1003.8,21.8306418,40.0,11.6,37.6,0.027404799999999997,0.0522,12.4,53.0,4.6895861,15.090000000000003,10.7,22.133333333333336,0.6357264,0.9600000000000003,7.4,9.577777777777778
12961,2002-09-24,13,6.0,1003.8,20.616431400000003,34.8,9.4,33.0,0.022850000000000002,0.04140000000000001,10.4,35.0,4.023301899999999,11.39,9.8,18.44444444444445,0.6325898,1.0699999999999998,7.8,9.944444444444445
12975,2002-09-25,13,6.0,1003.8,17.261132999999997,26.6,9.0,25.2,0.027551799999999998,0.04720000000000002,15.0,42.2,3.7178678000000005,8.65,12.1,14.333333333333332,0.5207322000000001,0.7,3.4,8.155555555555555
12989,2002-09-26,13,6.0,1003.8,10.000395600000001,16.8,7.0,15.8,0.0319166,0.04140000000000002,18.6,35.2,1.4306625000000002,2.7199999999999998,10.2,5.3,0.42205860000000006,0.5200000000000001,4.2,7.3
13003,2002-09-27,13,6.0,1003.8,8.976087000000001,17.2,19.8,16.2,0.02955859999999999,0.04120000000000001,1.8,35.0,1.0836159,1.6,6.6,4.855555555555556,0.4257111,0.53,15.5,6.633333333333335
13017,2002-09-28,13,6.0,1003.8,11.008695799999998,18.2,7.0,17.2,0.0252668,0.036200000000000024,10.4,31.0,1.7499774000000001,4.1499999999999995,13.7,5.788888888888889,0.4851087000000002,0.59,8.2,5.722222222222222
13031,2002-09-29,13,6.0,1003.8,6.839613600000002,13.8,7.4,12.8,0.034041400000000006,0.04180000000000001,9.8,35.2,1.3116881999999999,2.9499999999999997,9.1,5.233333333333335,0.4418476,0.5399999999999999,1.7,5.933333333333335
13045,2002-09-30,13,6.0,1252.25,11.978261000000002,26.0,16.0,24.5,0.026353999999999995,0.041000000000000016,9.25,34.75,2.0481332500000002,7.062499999999999,11.125,10.875,0.368931125,0.6000000000000001,12.125,6.5625
13059,2002-10-01,13,6.0,1003.8,8.066007799999998,22.4,8.2,20.8,0.033182399999999994,0.04080000000000001,16.8,34.6,1.3071213,4.4799999999999995,9.6,8.855555555555556,0.3762644000000001,0.6299999999999999,4.5,6.866666666666665
13073,2002-10-02,13,6.0,1003.8,10.557629999999996,32.2,20.6,30.6,0.025982000000000005,0.04220000000000001,10.0,35.8,1.1420801999999999,4.35,16.4,9.3,0.34468410000000005,0.64,15.7,5.944444444444444
13087,2002-10-03,13,6.0,1003.8,18.30948619999999,35.0,7.4,33.2,0.026258400000000005,0.04420000000000001,11.4,37.4,2.0849361,5.249999999999999,8.6,11.444444444444445,0.5978575,1.5000000000000002,7.4,10.966666666666667
13101,2002-10-04,13,6.0,1003.8,16.8508632,32.2,10.0,30.4,0.023316799999999988,0.03920000000000001,10.2,33.4,1.5472752999999997,4.58,14.5,8.622222222222224,0.4924619,0.9399999999999998,7.9,8.888888888888888
13115,2002-10-05,13,6.0,1003.8,17.947826000000003,33.8,8.8,31.8,0.025400200000000005,0.050000000000000024,10.0,42.2,1.7285884,5.6899999999999995,11.0,10.46666666666667,0.5414673000000001,1.0,12.6,9.977777777777776
13129,2002-10-06,13,6.0,1003.8,17.356521800000003,35.0,16.6,33.0,0.0259834,0.04760000000000002,9.6,40.2,2.1016714,6.709999999999999,16.9,12.844444444444445,0.5411957000000001,0.9200000000000002,8.9,9.9
13143,2002-10-07,13,6.0,1003.8,18.608055599999997,33.6,14.2,31.4,0.0277692,0.050800000000000026,9.8,43.0,2.180113,7.179999999999998,14.2,12.8,0.5745908999999999,1.1300000000000001,7.0,10.7
13157,2002-10-08,13,6.0,1003.8,23.893364,49.0,17.0,47.0,0.030437799999999997,0.05099999999999999,9.6,48.0,2.7418216,8.319999999999999,16.7,12.333333333333332,0.6605740000000002,1.2200000000000002,8.1,10.444444444444445
